"id","experience","job_type","location","min_salary","max_salary","company_name_encoded","key_skills","key_skills_id"
3862,"4-7 yrs","analytics","Noida",10,15,4817,"analytics",1
3864,"1-2 yrs","Analytics","Delhi NCR(Vasant Kunj)",3,6,2092,"python",16
3865,"8-13 yrs","analytics","Kochi, Trivandrum",15,25,2855,"analytics",1
3871,"2-7 yrs","Analytics","Bengaluru",6,10,2402,"analytics",1
3876,"15-25 yrs",NA,"Gurgaon, Gurugram",25,50,4184,"data science",5
3879,"5-10 yrs","Analytics","Delhi NCR, Gurgaon",10,15,3319,"predictive analytics",15
3882,"3-6 yrs",NA,"Chennai",3,6,910,"python",16
3886,"3-6 yrs","Analytics","Pune(Kharadi)",10,15,3692,"predictive analytics",15
3890,"2-5 yrs",NA,"Pune",3,6,297,"python",16
3895,"2-3 yrs","Analytics","Gurgaon, Gurugram",10,15,1168,"python",16
3896,"5-7 yrs","Analytics","Noida",10,15,2164,"analytics",1
3897,"8-13 yrs","Analytics","Pune",15,25,3612,"r",17
3902,"5-10 yrs","Analytics","Mumbai",10,15,3945,"r",17
3902,"5-10 yrs","Analytics","Mumbai",10,15,3945,"predictive analytics",15
3902,"5-10 yrs","Analytics","Mumbai",10,15,3945,"machine learning",9
3909,"2-5 yrs","Analytics","Mumbai",3,6,190,"analytics",1
3918,"4-8 yrs",NA,"Bengaluru",3,6,620,"sql",19
3923,"8-13 yrs",NA,"Bengaluru",15,25,3657,"hadoop",8
3923,"8-13 yrs",NA,"Bengaluru",15,25,3657,"big data",2
3925,"10-20 yrs",NA,"Bengaluru",15,25,2270,"machine learning",9
3926,"2-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
3928,"8-10 yrs","Analytics","Chennai",15,25,3382,"predictive analytics",15
3928,"8-10 yrs","Analytics","Chennai",15,25,3382,"r",17
3934,"5-10 yrs","Analytics","Chennai",15,25,2471,"sql",19
3934,"5-10 yrs","Analytics","Chennai",15,25,2471,"r",17
3936,"10-18 yrs","Analytics","Pune",25,50,2400,"r",17
3936,"10-18 yrs","Analytics","Pune",25,50,2400,"machine learning",9
3946,"12-18 yrs",NA,"Chennai",25,50,2342,"sql",19
3956,"5-8 yrs","Analytics","Bengaluru",10,15,191,"sql",19
3968,"8-10 yrs","Analytics","Delhi NCR, Bengaluru, Gurgaon",10,15,1616,"sql",19
3974,"4-9 yrs","analytics","Delhi NCR",10,15,1251,"analytics",1
3974,"4-9 yrs","analytics","Delhi NCR",10,15,1251,"data science",5
3980,"2-5 yrs","Analytics","Bengaluru",10,15,4051,"python",16
3995,"3-7 yrs","Analytics","Mumbai",15,25,1993,"big data analytics",3
4007,"5-10 yrs",NA,"Bengaluru",15,25,3053,"python",16
4008,"10-15 yrs",NA,"Pune",15,25,313,"sql",19
4008,"10-15 yrs",NA,"Pune",15,25,313,"python",16
4012,"2-4 yrs",NA,"Bengaluru",6,10,1526,"sql",19
4013,"2-5 yrs",NA,"Bengaluru, Gurgaon",10,15,1969,"model development",13
4017,"12-15 yrs","Analytics","Bengaluru",25,50,1054,"r",17
4017,"12-15 yrs","Analytics","Bengaluru",25,50,1054,"machine learning",9
4018,"0-1 yrs",NA,"Bengaluru",0,3,3810,"python",16
4019,"3-6 yrs","analytics","Gurgaon",15,25,1074,"predictive analytics",15
4019,"3-6 yrs","analytics","Gurgaon",15,25,1074,"machine learning",9
4019,"3-6 yrs","analytics","Gurgaon",15,25,1074,"data science",5
4022,"3-7 yrs","Analytics","Mumbai",10,15,3218,"analytics",1
4024,"2-6 yrs","Analytics","Pune",3,6,190,"python",16
4024,"2-6 yrs","Analytics","Pune",3,6,190,"analytics",1
4024,"2-6 yrs","Analytics","Pune",3,6,190,"machine learning",9
4027,"6-8 yrs",NA,"Pune",3,6,975,"hadoop",8
4027,"6-8 yrs",NA,"Pune",3,6,975,"big data",2
4038,"6-11 yrs",NA,"Pune",15,25,4665,"big data",2
4042,"4-6 yrs",NA,"Gurgaon",6,10,4301,"python",16
4048,"2-4 yrs","Analytics","Mumbai",15,25,3383,"r",17
4051,"1-3 yrs","analytics","Delhi NCR",10,15,1969,"analytics",1
4051,"1-3 yrs","analytics","Delhi NCR",10,15,1969,"big data",2
4060,"4-8 yrs","Analytics","Bengaluru, Chennai, Pune",15,25,3770,"machine learning",9
4066,"2-4 yrs",NA,"Bengaluru",15,25,955,"machine learning",9
4066,"2-4 yrs",NA,"Bengaluru",15,25,955,"python",16
4067,"11-14 yrs","Analytics","Kolkata",10,15,191,"analytics",1
4076,"14-21 yrs",NA,"Bengaluru",25,50,20,"big data",2
4083,"5-7 yrs","analytics","Hyderabad",6,10,1509,"predictive analytics",15
4083,"5-7 yrs","analytics","Hyderabad",6,10,1509,"data science",5
4086,"8-10 yrs",NA,"Bengaluru",15,25,2970,"python",16
4088,"5-10 yrs","Analytics","Gurgaon, Noida",15,25,2906,"sql",19
4097,"4-9 yrs",NA,"Gurgaon",15,25,1301,"model development",13
4100,"12-18 yrs",NA,"Bengaluru",25,50,749,"machine learning",9
4108,"12-14 yrs","Analytics","Bengaluru",15,25,3382,"machine learning",9
4108,"12-14 yrs","Analytics","Bengaluru",15,25,3382,"r",17
4108,"12-14 yrs","Analytics","Bengaluru",15,25,3382,"python",16
4108,"12-14 yrs","Analytics","Bengaluru",15,25,3382,"sql",19
4112,"1-3 yrs","Analytics","Bengaluru",3,6,190,"sql",19
4129,"2-7 yrs","analytics","Mumbai",6,10,3419,"analytics",1
4132,"3-8 yrs",NA,"Pune, United States (U.S)",10,15,2015,"sql",19
4132,"3-8 yrs",NA,"Pune, United States (U.S)",10,15,2015,"model development",13
4135,"5-9 yrs","Analytics","Bengaluru",6,10,143,"data science",5
4135,"5-9 yrs","Analytics","Bengaluru",6,10,143,"machine learning",9
4135,"5-9 yrs","Analytics","Bengaluru",6,10,143,"r",17
4135,"5-9 yrs","Analytics","Bengaluru",6,10,143,"sql",19
4135,"5-9 yrs","Analytics","Bengaluru",6,10,143,"python",16
4135,"5-9 yrs","Analytics","Bengaluru",6,10,143,"hadoop",8
4142,"7-12 yrs","Analytics","Bengaluru, Delhi NCR",15,25,1988,"r",17
4153,"5-7 yrs",NA,"Trivandrum",6,10,1305,"sql",19
4160,"3-7 yrs",NA,"Pune",15,25,1055,"natural language processing",14
4160,"3-7 yrs",NA,"Pune",15,25,1055,"machine learning",9
4160,"3-7 yrs",NA,"Pune",15,25,1055,"python",16
4164,"1-4 yrs",NA,"Bengaluru",6,10,4328,"r",17
4164,"1-4 yrs",NA,"Bengaluru",6,10,4328,"python",16
4170,"7-12 yrs","Analytics","Bengaluru",15,25,4979,"predictive analytics",15
4171,"3-7 yrs",NA,"Bengaluru",10,15,3612,"python",16
4171,"3-7 yrs",NA,"Bengaluru",10,15,3612,"machine learning",9
4176,"7-12 yrs","Analytics","Delhi NCR",25,50,1970,"analytics",1
4176,"7-12 yrs","Analytics","Delhi NCR",25,50,1970,"model development",13
4177,"2-4 yrs",NA,"Noida",6,10,2800,"machine learning",9
4184,"8-13 yrs","Analytics","Mumbai",25,50,2091,"r",17
4187,"6-9 yrs","ANALYTICS","Kochi",10,15,2035,"sql",19
4189,"6-10 yrs","Analytics","Noida",15,25,1969,"analytics",1
4190,"4-9 yrs","Analytics","Bengaluru",6,10,2791,"data science",5
4190,"4-9 yrs","Analytics","Bengaluru",6,10,2791,"r",17
4190,"4-9 yrs","Analytics","Bengaluru",6,10,2791,"python",16
4193,"4-8 yrs",NA,"Pune",10,15,1600,"team leading",20
4196,"3-5 yrs",NA,"Bengaluru",10,15,1988,"hadoop",8
4199,"3-6 yrs","Analytics","Kolkata",3,6,190,"analytics",1
4202,"5-10 yrs",NA,"Pune",15,25,2809,"machine learning",9
4202,"5-10 yrs",NA,"Pune",15,25,2809,"r",17
4206,"6-10 yrs",NA,"United States (U.S), New Jersey",15,25,1970,"r",17
4206,"6-10 yrs",NA,"United States (U.S), New Jersey",15,25,1970,"matlab",12
4211,"6-11 yrs","Analytics","Bengaluru",15,25,871,"machine learning",9
4211,"6-11 yrs","Analytics","Bengaluru",15,25,871,"team leading",20
4211,"6-11 yrs","Analytics","Bengaluru",15,25,871,"analytics",1
4211,"6-11 yrs","Analytics","Bengaluru",15,25,871,"natural language processing",14
4227,"7-12 yrs","Analytics","Delhi NCR",15,25,1970,"analytics",1
4231,"6-11 yrs","Analytics","Bengaluru",6,10,871,"machine learning",9
4231,"6-11 yrs","Analytics","Bengaluru",6,10,871,"team leading",20
4231,"6-11 yrs","Analytics","Bengaluru",6,10,871,"analytics",1
4231,"6-11 yrs","Analytics","Bengaluru",6,10,871,"natural language processing",14
4237,"9-11 yrs",NA,"Pune",10,15,911,"sql",19
4238,"3-6 yrs","Analytics","Gurgaon",10,15,2731,"r",17
4238,"3-6 yrs","Analytics","Gurgaon",10,15,2731,"analytics",1
4239,"5-6 yrs","Analytics","Bengaluru",15,25,4081,"machine learning",9
4239,"5-6 yrs","Analytics","Bengaluru",15,25,4081,"python",16
4239,"5-6 yrs","Analytics","Bengaluru",15,25,4081,"r",17
4239,"5-6 yrs","Analytics","Bengaluru",15,25,4081,"hadoop",8
4242,"1-3 yrs","analytics","Bengaluru",10,15,3958,"data science",5
4244,"8-13 yrs",NA,"Chennai, Bengaluru, Pune, Mumbai",15,25,2642,"r",17
4244,"8-13 yrs",NA,"Chennai, Bengaluru, Pune, Mumbai",15,25,2642,"python",16
4244,"8-13 yrs",NA,"Chennai, Bengaluru, Pune, Mumbai",15,25,2642,"data science",5
4254,"1-5 yrs","Analytics","Mumbai",6,10,4448,"data science",5
4254,"1-5 yrs","Analytics","Mumbai",6,10,4448,"python",16
4254,"1-5 yrs","Analytics","Mumbai",6,10,4448,"r",17
4254,"1-5 yrs","Analytics","Mumbai",6,10,4448,"sql",19
4258,"5-8 yrs",NA,"Bengaluru",10,15,853,"matlab",12
4261,"8-11 yrs","Analytics","Gurgaon",15,25,4030,"sql",19
4261,"8-11 yrs","Analytics","Gurgaon",15,25,4030,"big data",2
4268,"5-10 yrs","Analytics","Gurgaon",15,25,1989,"r",17
4268,"5-10 yrs","Analytics","Gurgaon",15,25,1989,"machine learning",9
4268,"5-10 yrs","Analytics","Gurgaon",15,25,1989,"sql",19
4269,"4-7 yrs",NA,"Bengaluru(Whitefield)",15,25,2403,"machine learning",9
4270,"3-5 yrs",NA,"Mumbai",10,15,3319,"python",16
4270,"3-5 yrs",NA,"Mumbai",10,15,3319,"machine learning",9
4273,"1-5 yrs","Analytics","Bengaluru, Delhi NCR, Kolkata",15,25,3364,"sql",19
4273,"1-5 yrs","Analytics","Bengaluru, Delhi NCR, Kolkata",15,25,3364,"r",17
4279,"1-4 yrs","Analytics","Mumbai, Gurgaon",6,10,4479,"analytics",1
4280,"1-3 yrs","analytics","Delhi, Gurgaon",3,6,706,"analytics",1
4282,"3-7 yrs","Analytics","Bengaluru",6,10,3937,"analytics",1
4282,"3-7 yrs","Analytics","Bengaluru",6,10,3937,"sql",19
4285,"3-7 yrs","Analytics","Gurgaon",3,6,190,"analytics",1
4288,"1-3 yrs","Analytics","Mumbai(Marol)",15,25,2311,"data science",5
4288,"1-3 yrs","Analytics","Mumbai(Marol)",15,25,2311,"machine learning",9
4293,"8-12 yrs","Analytics","Bengaluru",15,25,1969,"predictive analytics",15
4293,"8-12 yrs","Analytics","Bengaluru",15,25,1969,"r",17
4304,"2-5 yrs","Analytics","Bengaluru",3,6,1473,"r",17
4304,"2-5 yrs","Analytics","Bengaluru",3,6,1473,"predictive analytics",15
4304,"2-5 yrs","Analytics","Bengaluru",3,6,1473,"sql",19
4308,"2-7 yrs","Analytics","Mumbai",6,10,3414,"marketing automation",11
4311,"1-6 yrs",NA,"Mumbai",15,25,2319,"machine learning",9
4311,"1-6 yrs",NA,"Mumbai",15,25,2319,"python",16
4316,"0-3 yrs",NA,"Gurgaon",6,10,4636,"machine learning",9
4316,"0-3 yrs",NA,"Gurgaon",6,10,4636,"natural language processing",14
4319,"2-3 yrs",NA,"Delhi NCR, Mumbai, Bengaluru",10,15,1059,"big data",2
4321,"4-8 yrs","Analytics","Bengaluru",10,15,191,"sql",19
4322,"2-5 yrs","Analytics","Bengaluru",6,10,190,"python",16
4322,"2-5 yrs","Analytics","Bengaluru",6,10,190,"analytics",1
4332,"5-10 yrs",NA,"Chennai",10,15,911,"sql",19
4333,"6-10 yrs","Analytics","Pune",10,15,911,"big data",2
4333,"6-10 yrs","Analytics","Pune",10,15,911,"analytics",1
4337,"7-12 yrs","Analytics","Trivandrum",15,25,2574,"analytics",1
4354,"5-8 yrs","analytics","Mumbai",15,25,857,"analytics",1
4355,"3-8 yrs","Analytics","Delhi NCR, Gurgaon",15,25,1969,"r",17
4355,"3-8 yrs","Analytics","Delhi NCR, Gurgaon",15,25,1969,"machine learning",9
4356,"6-8 yrs","Analytics","Bengaluru",6,10,1173,"analytics",1
4356,"6-8 yrs","Analytics","Bengaluru",6,10,1173,"sql",19
4364,"6-10 yrs","Analytics","Gurgaon",15,25,2906,"hadoop",8
4364,"6-10 yrs","Analytics","Gurgaon",15,25,2906,"big data analytics",3
4364,"6-10 yrs","Analytics","Gurgaon",15,25,2906,"r",17
4366,"5-7 yrs","Analytics","Delhi NCR, Gurgaon",6,10,1969,"r",17
4366,"5-7 yrs","Analytics","Delhi NCR, Gurgaon",6,10,1969,"machine learning",9
4369,"11-14 yrs","Analytics","Bengaluru",15,25,3382,"r",17
4369,"11-14 yrs","Analytics","Bengaluru",15,25,3382,"machine learning",9
4369,"11-14 yrs","Analytics","Bengaluru",15,25,3382,"python",16
4376,"1-3 yrs",NA,"Delhi NCR",10,15,1970,"matlab",12
4389,"4-9 yrs","Analytics","Hyderabad",10,15,3458,"r",17
4391,"11-12 yrs",NA,"Hyderabad",15,25,826,"machine learning",9
4391,"11-12 yrs",NA,"Hyderabad",15,25,826,"hadoop",8
4396,"2-4 yrs",NA,"Bengaluru",3,6,3865,"r",17
4396,"2-4 yrs",NA,"Bengaluru",3,6,3865,"effective communication",6
4396,"2-4 yrs",NA,"Bengaluru",3,6,3865,"python",16
4408,"4-8 yrs","Analytics","Pune",10,15,605,"sql",19
4408,"4-8 yrs","Analytics","Pune",10,15,605,"analytics",1
4408,"4-8 yrs","Analytics","Pune",10,15,605,"python",16
4410,"7-10 yrs","Analytics","Delhi NCR, Gurgaon",25,50,1988,"analytics",1
4414,"5-10 yrs","Analytics","Chennai",25,50,339,"machine learning",9
4425,"8-12 yrs","Analytics","Delhi NCR",15,25,4301,"data science",5
4425,"8-12 yrs","Analytics","Delhi NCR",15,25,4301,"r",17
4425,"8-12 yrs","Analytics","Delhi NCR",15,25,4301,"machine learning",9
4426,"2-5 yrs","Analytics","Delhi NCR, Bengaluru, Gurgaon",10,15,1969,"analytics",1
4428,"1-3 yrs","Analytics","Pune",3,6,3689,"machine learning",9
4428,"1-3 yrs","Analytics","Pune",3,6,3689,"data science",5
4428,"1-3 yrs","Analytics","Pune",3,6,3689,"python",16
4428,"1-3 yrs","Analytics","Pune",3,6,3689,"analytics",1
4432,"1-3 yrs","Analytics","Gurgaon",3,6,190,"sql",19
4432,"1-3 yrs","Analytics","Gurgaon",3,6,190,"analytics",1
4436,"4-6 yrs",NA,"Hyderabad",15,25,3306,"sql",19
4440,"10-18 yrs","Analytics","Gurgaon, Gurugram",6,10,4877,"r",17
4441,"6-10 yrs",NA,"Bengaluru",10,15,1988,"hadoop",8
4441,"6-10 yrs",NA,"Bengaluru",10,15,1988,"sql",19
4447,"7-12 yrs",NA,"Pune",15,25,568,"data science",5
4447,"7-12 yrs",NA,"Pune",15,25,568,"machine learning",9
4451,"3-6 yrs","Analytics","Trivandrum",6,10,4541,"sql",19
4451,"3-6 yrs","Analytics","Trivandrum",6,10,4541,"analytics",1
4454,"10-15 yrs","analytics","Bengaluru",25,50,2972,"r",17
4454,"10-15 yrs","analytics","Bengaluru",25,50,2972,"analytics",1
4455,"8-12 yrs","Analytics","Bengaluru, Gurgaon, Gurugram",15,25,1969,"analytics",1
4462,"3-5 yrs",NA,"Mumbai",6,10,3319,"python",16
4462,"3-5 yrs",NA,"Mumbai",6,10,3319,"machine learning",9
4465,"13-15 yrs","Analytics","Delhi NCR, Gurgaon",25,50,1988,"analytics",1
4470,"5-9 yrs",NA,"Bengaluru",15,25,3935,"marketing automation",11
4482,"11-15 yrs","Analytics","Bengaluru",15,25,280,"big data",2
4484,"20-22 yrs","Analytics","Bengaluru",15,25,4822,"analytics",1
4488,"2-5 yrs","Analytics","Hyderabad",10,15,3848,"analytics",1
4489,"3-5 yrs",NA,"Bengaluru",15,25,4014,"python",16
4491,"3-8 yrs",NA,"Bengaluru",6,10,3407,"sql",19
4509,"13-15 yrs","Analytics","Gurgaon",25,50,4470,"predictive analytics",15
4514,"10-18 yrs","Analytics","Pune",25,50,2400,"r",17
4514,"10-18 yrs","Analytics","Pune",25,50,2400,"machine learning",9
4528,"5-8 yrs",NA,"Ahmedabad",10,15,3893,"hadoop",8
4528,"5-8 yrs",NA,"Ahmedabad",10,15,3893,"python",16
4529,"4-8 yrs","Analytics","Mumbai",6,10,1904,"analytics",1
4530,"3-7 yrs",NA,"Navi Mumbai",10,15,1947,"machine learning",9
4531,"2-6 yrs","analytics","Chennai(Adyar)",15,25,1679,"sql",19
4531,"2-6 yrs","analytics","Chennai(Adyar)",15,25,1679,"r",17
4532,"5-10 yrs",NA,"Bengaluru",15,25,4328,"machine learning",9
4532,"5-10 yrs",NA,"Bengaluru",15,25,4328,"r",17
4538,"4-7 yrs",NA,"Kolkata",10,15,122,"r",17
4539,"3-8 yrs","Analytics","Bengaluru(Sector 2 HSR Layout)",6,10,769,"analytics",1
4539,"3-8 yrs","Analytics","Bengaluru(Sector 2 HSR Layout)",6,10,769,"machine learning",9
4540,"1-4 yrs","analytics","Bengaluru",0,3,1399,"sql",19
4542,"5-9 yrs","Analytics","Bengaluru",10,15,143,"data science",5
4542,"5-9 yrs","Analytics","Bengaluru",10,15,143,"machine learning",9
4542,"5-9 yrs","Analytics","Bengaluru",10,15,143,"r",17
4542,"5-9 yrs","Analytics","Bengaluru",10,15,143,"sql",19
4542,"5-9 yrs","Analytics","Bengaluru",10,15,143,"python",16
4542,"5-9 yrs","Analytics","Bengaluru",10,15,143,"hadoop",8
4544,"5-10 yrs",NA,"Bengaluru",0,3,882,"python",16
4548,"11-15 yrs","Analytics","Delhi NCR, Bengaluru, Hyderabad",15,25,3612,"machine learning",9
4548,"11-15 yrs","Analytics","Delhi NCR, Bengaluru, Hyderabad",15,25,3612,"analytics",1
4549,"7-12 yrs","Analytics","Pune",6,10,4126,"analytics",1
4549,"7-12 yrs","Analytics","Pune",6,10,4126,"r",17
4552,"3-5 yrs",NA,"Bengaluru",25,50,4097,"sql",19
4555,"4-8 yrs",NA,"Delhi NCR",10,15,1970,"model development",13
4558,"2-4 yrs",NA,"Gurgaon",6,10,1168,"machine learning",9
4558,"2-4 yrs",NA,"Gurgaon",6,10,1168,"sql",19
4558,"2-4 yrs",NA,"Gurgaon",6,10,1168,"python",16
4558,"2-4 yrs",NA,"Gurgaon",6,10,1168,"r",17
4558,"2-4 yrs",NA,"Gurgaon",6,10,1168,"hadoop",8
4575,"2-5 yrs","Analytics","Mumbai",3,6,190,"sql",19
4578,"3-5 yrs","Analytics","Bengaluru, Mumbai, Delhi",3,6,2773,"predictive analytics",15
4578,"3-5 yrs","Analytics","Bengaluru, Mumbai, Delhi",3,6,2773,"data science",5
4578,"3-5 yrs","Analytics","Bengaluru, Mumbai, Delhi",3,6,2773,"r",17
4582,"6-9 yrs",NA,"Chennai",15,25,804,"python",16
4586,"3-8 yrs",NA,"Mumbai(Vikhroli)",15,25,1611,"marketing automation",11
4589,"3-5 yrs","Analytics","Bengaluru",6,10,4541,"analytics",1
4595,"1-5 yrs","Analytics","Mumbai",6,10,910,"matlab",12
4595,"1-5 yrs","Analytics","Mumbai",6,10,910,"analytics",1
4600,"5-9 yrs","Analytics","Chennai",15,25,1756,"sql",19
4600,"5-9 yrs","Analytics","Chennai",15,25,1756,"r",17
4600,"5-9 yrs","Analytics","Chennai",15,25,1756,"analytics",1
4606,"5-10 yrs",NA,"Pune",10,15,4180,"python",16
4609,"7-12 yrs","Analytics","Delhi NCR",25,50,1988,"fraud analytics",7
4609,"7-12 yrs","Analytics","Delhi NCR",25,50,1988,"team leading",20
4614,"6-10 yrs",NA,"Bengaluru",6,10,3987,"machine learning",9
4629,"2-5 yrs",NA,"Bengaluru",10,15,4426,"sql",19
4631,"6-10 yrs","Analytics","Gurgaon",6,10,190,"python",16
4639,"5-8 yrs",NA,"Chennai",10,15,911,"sql",19
4641,"3-6 yrs","Analytics","Gurgaon",10,15,672,"predictive analytics",15
4641,"3-6 yrs","Analytics","Gurgaon",10,15,672,"sql",19
4641,"3-6 yrs","Analytics","Gurgaon",10,15,672,"data science",5
4647,"3-6 yrs",NA,"Bengaluru",10,15,853,"machine learning",9
4650,"5-10 yrs",NA,"Mumbai",10,15,1620,"sql",19
4667,"10-20 yrs","Analytics","Mumbai",10,15,153,"analytics",1
4668,"7-12 yrs","Analytics","Delhi NCR, Bengaluru",25,50,1969,"r",17
4675,"1-5 yrs","Analytics","Gurgaon",3,6,190,"analytics",1
4678,"6-11 yrs","Analytics","Delhi NCR",25,50,3536,"analytics",1
4678,"6-11 yrs","Analytics","Delhi NCR",25,50,3536,"model development",13
4679,"2-7 yrs","Analytics","Bengaluru",3,6,190,"sql",19
4681,"3-7 yrs",NA,"Chennai",3,6,190,"python",16
4681,"3-7 yrs",NA,"Chennai",3,6,190,"machine learning",9
4695,"5-10 yrs",NA,"Gurgaon, Gurugram",15,25,846,"sql",19
4695,"5-10 yrs",NA,"Gurgaon, Gurugram",15,25,846,"machine learning",9
4695,"5-10 yrs",NA,"Gurgaon, Gurugram",15,25,846,"python",16
4697,"8-12 yrs","Analytics","Pune",15,25,3593,"predictive analytics",15
4701,"1-5 yrs","Analytics","Gurgaon",25,50,668,"sql",19
4704,"4-9 yrs",NA,"Bengaluru",10,15,3030,"r",17
4709,"0-2 yrs",NA,"Bengaluru",0,3,3720,"sql",19
4716,"5-10 yrs","analytics","Delhi NCR",10,15,335,"predictive analytics",15
4716,"5-10 yrs","analytics","Delhi NCR",10,15,335,"machine learning",9
4718,"13-16 yrs","Analytics","Chennai",6,10,3226,"predictive analytics",15
4725,"10-14 yrs","Analytics","Pune",15,25,4301,"r",17
4741,"8-10 yrs",NA,"Bengaluru",6,10,1020,"hadoop",8
4741,"8-10 yrs",NA,"Bengaluru",6,10,1020,"big data",2
4741,"8-10 yrs",NA,"Bengaluru",6,10,1020,"sql",19
4745,"2-3 yrs","Analytics","Chennai, Gurgaon, Hyderabad, Mumbai, Pune, Gurugram",10,15,3931,"analytics",1
4745,"2-3 yrs","Analytics","Chennai, Gurgaon, Hyderabad, Mumbai, Pune, Gurugram",10,15,3931,"sql",19
4745,"2-3 yrs","Analytics","Chennai, Gurgaon, Hyderabad, Mumbai, Pune, Gurugram",10,15,3931,"r",17
4745,"2-3 yrs","Analytics","Chennai, Gurgaon, Hyderabad, Mumbai, Pune, Gurugram",10,15,3931,"python",16
4746,"8-12 yrs","Analytics","Pune",10,15,3612,"machine learning",9
4746,"8-12 yrs","Analytics","Pune",10,15,3612,"r",17
4748,"3-8 yrs",NA,"Bengaluru",15,25,2142,"machine learning",9
4748,"3-8 yrs",NA,"Bengaluru",15,25,2142,"python",16
4748,"3-8 yrs",NA,"Bengaluru",15,25,2142,"r",17
4748,"3-8 yrs",NA,"Bengaluru",15,25,2142,"sql",19
4749,"2-5 yrs",NA,"Mumbai, Pune",10,15,2255,"python",16
4753,"5-10 yrs",NA,"Chennai",6,10,910,"sql",19
4756,"2-5 yrs","Analytics","Mumbai",6,10,4857,"r",17
4759,"8-13 yrs","analytics","Delhi NCR, Mumbai",6,10,1649,"sql",19
4764,"0-2 yrs","Analytics","Mumbai(Powai)",3,6,354,"machine learning",9
4784,"4-6 yrs","Analytics","Bengaluru",10,15,1969,"r",17
4784,"4-6 yrs","Analytics","Bengaluru",10,15,1969,"analytics",1
4785,"8-13 yrs","Analytics","Pune",6,10,2809,"big data",2
4785,"8-13 yrs","Analytics","Pune",6,10,2809,"analytics",1
4785,"8-13 yrs","Analytics","Pune",6,10,2809,"big data analytics",3
4791,"5-10 yrs",NA,"Gurgaon",15,25,1301,"r",17
4792,"8-13 yrs",NA,"Ahmedabad",15,25,4935,"marketing automation",11
4801,"2-5 yrs",NA,"Bengaluru",3,6,4893,"sql",19
4803,"4-9 yrs",NA,"Mumbai, Bengaluru, Chennai, Pune",15,25,2468,"sql",19
4804,"3-6 yrs",NA,"Bengaluru",3,6,190,"sql",19
4811,"3-4 yrs","Analytics","Delhi NCR, Bengaluru, Gurgaon",10,15,1969,"analytics",1
4817,"1-3 yrs",NA,"Noida(Sector-2 Noida)",0,3,2240,"matlab",12
4821,"2-6 yrs","Analytics","Hyderabad",3,6,190,"analytics",1
4828,"1-3 yrs","Analytics","Bengaluru",3,6,910,"analytics",1
4842,"5-10 yrs",NA,"Bengaluru",15,25,3204,"data science",5
4842,"5-10 yrs",NA,"Bengaluru",15,25,3204,"hadoop",8
4842,"5-10 yrs",NA,"Bengaluru",15,25,3204,"machine learning",9
4842,"5-10 yrs",NA,"Bengaluru",15,25,3204,"python",16
4843,"3-8 yrs",NA,"Hyderabad",0,3,1936,"sql",19
4849,"2-7 yrs",NA,"Bengaluru",10,15,3319,"marketing automation",11
4852,"10-15 yrs","analytics","Bengaluru",15,25,768,"analytics",1
4854,"8-13 yrs",NA,"Chennai",6,10,4370,"r",17
4854,"8-13 yrs",NA,"Chennai",6,10,4370,"sql",19
4858,"6-11 yrs",NA,"Bengaluru",15,25,1487,"python",16
4865,"4-8 yrs","analytics","Kolkata",6,10,3457,"machine learning",9
4865,"4-8 yrs","analytics","Kolkata",6,10,3457,"r",17
4866,"1-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
4871,"13-15 yrs","Analytics","Bengaluru, Delhi NCR",25,50,1988,"r",17
4881,"5-9 yrs","analytics","Bengaluru",25,50,1054,"r",17
4881,"5-9 yrs","analytics","Bengaluru",25,50,1054,"analytics",1
4883,"10-15 yrs",NA,"Mumbai",25,50,4160,"machine learning",9
4888,"5-10 yrs",NA,"Bengaluru",25,50,118,"data science",5
4888,"5-10 yrs",NA,"Bengaluru",25,50,118,"machine learning",9
4888,"5-10 yrs",NA,"Bengaluru",25,50,118,"python",16
4888,"5-10 yrs",NA,"Bengaluru",25,50,118,"r",17
4890,"6-11 yrs","Analytics","Bengaluru",15,25,1839,"machine learning",9
4890,"6-11 yrs","Analytics","Bengaluru",15,25,1839,"r",17
4890,"6-11 yrs","Analytics","Bengaluru",15,25,1839,"hadoop",8
4892,"2-6 yrs","analytics","Bengaluru",10,15,1715,"r",17
4892,"2-6 yrs","analytics","Bengaluru",10,15,1715,"python",16
4892,"2-6 yrs","analytics","Bengaluru",10,15,1715,"predictive analytics",15
4904,"1-3 yrs",NA,"Chennai",3,6,190,"python",16
4904,"1-3 yrs",NA,"Chennai",3,6,190,"machine learning",9
4908,"5-8 yrs","analytics","Delhi",15,25,2004,"python",16
4908,"5-8 yrs","analytics","Delhi",15,25,2004,"sql",19
4909,"5-10 yrs","Analytics","Gurgaon",10,15,1989,"sql",19
4909,"5-10 yrs","Analytics","Gurgaon",10,15,1989,"big data analytics",3
4914,"2-5 yrs",NA,"Bengaluru(Whitefield)",3,6,4227,"python",16
4919,"1-3 yrs",NA,"Bengaluru",3,6,190,"sql",19
